date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:52	115380/115380	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2027%20Mar%202024%2013:07:21%20GMT	https://oklumi.com/cdn/s/trekkie.storefront.edae546725afe9e67372986831ce229a1cb75365.min.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/s/trekkie.storefront.edae546725afe9e67372986831ce229a1cb75365.min.js	(from https://oklumi.com/)
11:00:52	8298/8298	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2023%20Feb%202024%2018:46:29%20GMT	https://oklumi.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shopify/assets/shop_events_listener-61fa9e0a912c675e178777d2b27f6cbd482f8912a6b0aa31fa3515985a8cd626.js	(from https://oklumi.com/)
11:00:52	59535/59535	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2010%20Feb%202024%2009:53:01%20GMT	https://oklumi.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://oklumi.com/)
11:00:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:53%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-slideshow.css?v=107725913939919748051690949769	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-slideshowce7f.css	(from https://oklumi.com/)
11:00:53	3750/3750	---M-Z	200	added ('OK')	text/css	date:Wed,%2020%20Mar%202024%2016:13:23%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-slideshow.css?v=107725913939919748051690949769	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-slideshowce7f.css	(from https://oklumi.com/)
11:00:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:54%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-slider.css?v=114212096148022386971690949769	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-slidercc46.css	(from https://oklumi.com/)
11:00:53	8162/8162	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2018:03:20%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-slider.css?v=114212096148022386971690949769	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-slidercc46.css	(from https://oklumi.com/)
11:00:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:54%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-list-social.css?v=35792976012981934991690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-social3331.css	(from https://oklumi.com/)
11:00:54	504/504	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2021:05:23%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-list-social.css?v=35792976012981934991690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-social3331.css	(from https://oklumi.com/)
11:00:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:55%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-list-menu.css?v=151968516119678728991690949762	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-menu4ff4.css	(from https://oklumi.com/)
11:00:55	196149/196149	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8dd3f604ab5f6dbf6f7399a163be761c%22	https://oklumi.com/collections/frontpage	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/collections/frontpage.html	(from https://oklumi.com/)
11:00:55	516/516	---MCZ	200	added ('OK')	text/css	date:Thu,%2021%20Mar%202024%2012:33:34%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-list-menu.css?v=151968516119678728991690949762	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-menu4ff4.css	(from https://oklumi.com/)
11:00:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:56%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-search.css?v=130382253973794904871690949768	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-search3b50.css	(from https://oklumi.com/)
11:00:56	1293/1293	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2018:03:21%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-search.css?v=130382253973794904871690949768	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-search3b50.css	(from https://oklumi.com/)
11:00:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:57%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-menu-drawer.css?v=31331429079022630271690949765	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-menu-drawer79ae.css	(from https://oklumi.com/)
11:00:56	5050/5050	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2022:38:16%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-menu-drawer.css?v=31331429079022630271690949765	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-menu-drawer79ae.css	(from https://oklumi.com/)
11:00:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:57%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-cart-notification.css?v=54116361853792938221690949759	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-cart-notificationeb8b.css	(from https://oklumi.com/)
11:00:57	2693/2693	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2019:50:27%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-cart-notification.css?v=54116361853792938221690949759	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-cart-notificationeb8b.css	(from https://oklumi.com/)
11:00:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:58%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-cart-items.css?v=63185545252468242311690949759	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-cart-itemsfc31.css	(from https://oklumi.com/)
11:00:57	4760/4760	---MCZ	200	added ('OK')	text/css	date:Sat,%2023%20Mar%202024%2001:32:32%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-cart-items.css?v=63185545252468242311690949759	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-cart-itemsfc31.css	(from https://oklumi.com/)
11:00:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:58%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-price.css?v=70172745017360139101690949767	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-price76a7.css	(from https://oklumi.com/)
11:00:58	1668/1668	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2022:37:58%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-price.css?v=70172745017360139101690949767	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-price76a7.css	(from https://oklumi.com/)
11:00:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:59%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-loading-overlay.css?v=58800470094666109841690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-loading-overlayba83.css	(from https://oklumi.com/)
11:00:58	1142/1142	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2023:59:31%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-loading-overlay.css?v=58800470094666109841690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-loading-overlayba83.css	(from https://oklumi.com/)
11:00:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:00:59%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-mega-menu.css?v=10110889665867715061690949764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-mega-menua811.css	(from https://oklumi.com/)
11:00:58	1530/1530	---M-Z	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202024%2022:38:16%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-mega-menu.css?v=10110889665867715061690949764	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-mega-menua811.css	(from https://oklumi.com/)
11:00:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:00%20GMT	http://oklumi.com/cdn/shop/t/1/assets/details-disclosure.js?v=13653116266235556501690949771	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/details-disclosure680c.js	(from https://oklumi.com/)
11:00:59	2557/2557	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2008%20Mar%202024%2001:38:08%20GMT	https://oklumi.com/cdn/shop/t/1/assets/details-disclosure.js?v=13653116266235556501690949771	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/details-disclosure680c.js	(from https://oklumi.com/)
11:00:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:00%20GMT	http://oklumi.com/cdn/shop/t/1/assets/details-modal.js?v=25581673532751508451690949772	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/details-modalaf0c.js	(from https://oklumi.com/)
11:00:59	1554/1554	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Mar%202024%2016:50:44%20GMT	https://oklumi.com/cdn/shop/t/1/assets/details-modal.js?v=25581673532751508451690949772	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/details-modalaf0c.js	(from https://oklumi.com/)
11:01:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:01%20GMT	http://oklumi.com/cdn/shop/t/1/assets/cart-notification.js?v=133508293167896966491690949756	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/cart-notification34b5.js	(from https://oklumi.com/)
11:01:00	1914/1914	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2023%20Mar%202024%2001:32:30%20GMT	https://oklumi.com/cdn/shop/t/1/assets/cart-notification.js?v=133508293167896966491690949756	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/cart-notification34b5.js	(from https://oklumi.com/)
11:01:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:01%20GMT	http://oklumi.com/cdn/shop/t/1/assets/search-form.js?v=133129549252120666541690949783	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/search-form4df3.js	(from https://oklumi.com/)
11:01:00	994/994	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Mar%202024%2016:33:04%20GMT	https://oklumi.com/cdn/shop/t/1/assets/search-form.js?v=133129549252120666541690949783	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/search-form4df3.js	(from https://oklumi.com/)
11:01:01	287585/287585	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8c065be26382534abc12ec05b392a72e%22	https://oklumi.com/products/oklumi-projector	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/products/oklumi-projector.html	(from https://oklumi.com/)
11:01:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:02%20GMT	http://oklumi.com/cdn/shop/files/Oklumi_Logo_Header.png?v=1690952776&width=600	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Logo_Headerc950.png	(from https://oklumi.com/)
11:01:02	145091/145091	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e9d33863c14bb18801b1704a9540cfdf%22	https://oklumi.com/pages/contact	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/pages/contact.html	(from https://oklumi.com/)
11:01:02	19145/19145	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2017:13:53%20GMT	https://oklumi.com/cdn/shop/files/Oklumi_Logo_Header.png?v=1690952776&width=600	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/Oklumi_Logo_Headerc950.png	(from https://oklumi.com/)
11:01:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:04%20GMT	http://oklumi.com/cdn/shop/t/1/assets/section-image-banner.css?v=157856879886144226731690949785	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/section-image-bannerf804.css	(from https://oklumi.com/)
11:01:04	146834/146834	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:80dcabc6328fcc8a73aba2eb511f23a8%22	https://oklumi.com/cart	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cart.html	(from https://oklumi.com/)
11:01:04	8316/8316	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2019:51:54%20GMT	https://oklumi.com/cdn/shop/t/1/assets/section-image-banner.css?v=157856879886144226731690949785	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/section-image-bannerf804.css	(from https://oklumi.com/)
11:01:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:05%20GMT	http://oklumi.com/cdn/shop/files/pexels-roberto-nickson-3131971.jpg?v=1691389045&width=3840	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/pexels-roberto-nickson-31319715347.jpg	(from https://oklumi.com/)
11:01:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:06%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-card.css?v=11469293100223554981690949758	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-card3e3a.css	(from https://oklumi.com/)
11:01:08	195734/195734	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a676b8fe3351f70236d1b1cacaa4a04f%22	https://oklumi.com/collections/all	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/collections/all.html	(from https://oklumi.com/)
11:01:08	2202788/2202788	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2012:44:25%20GMT	https://oklumi.com/cdn/shop/files/pexels-roberto-nickson-3131971.jpg?v=1691389045&width=3840	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/pexels-roberto-nickson-31319715347.jpg	(from https://oklumi.com/)
11:01:10	8946/8946	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2019:51:54%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-card.css?v=11469293100223554981690949758	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-card3e3a.css	(from https://oklumi.com/)
11:01:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:10%20GMT	http://oklumi.com/cdn/shop/t/1/assets/template-collection.css?v=145944865380958730931690949790	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/template-collectionfc93.css	(from https://oklumi.com/)
11:01:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:12%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-rating.css?v=157771854592137137841690949768	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-ratingb697.css	(from https://oklumi.com/)
11:01:11	1291/1291	---MCZ	200	added ('OK')	text/css	date:Sat,%2023%20Mar%202024%2002:23:48%20GMT	https://oklumi.com/cdn/shop/t/1/assets/template-collection.css?v=145944865380958730931690949790	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/template-collectionfc93.css	(from https://oklumi.com/)
11:01:11	1050/1050	---MCZ	200	added ('OK')	text/css	date:Thu,%2021%20Mar%202024%2018:55:36%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-rating.css?v=157771854592137137841690949768	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-ratingb697.css	(from https://oklumi.com/)
11:01:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:12%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-volume-pricing.css?v=56284703641257077881690949770	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-volume-pricing44d4.css	(from https://oklumi.com/)
11:01:12	1129/1129	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Mar%202024%2012:29:38%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-volume-pricing.css?v=56284703641257077881690949770	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-volume-pricing44d4.css	(from https://oklumi.com/)
11:01:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:13%20GMT	http://oklumi.com/cdn/shop/files/1.png?v=1696917437&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/120c5.png	(from https://oklumi.com/)
11:01:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:13%20GMT	http://oklumi.com/cdn/shop/files/2.png?v=1696917437&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/220c5.png	(from https://oklumi.com/)
11:01:12	91288/91288	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Mar%202024%2004:02:18%20GMT	https://oklumi.com/cdn/shop/files/1.png?v=1696917437&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/120c5.png	(from https://oklumi.com/)
11:01:13	191147/191147	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Mar%202024%2018:31:47%20GMT	https://oklumi.com/cdn/shop/files/2.png?v=1696917437&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/220c5.png	(from https://oklumi.com/)
11:01:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:14%20GMT	http://oklumi.com/cdn/shop/files/S269f62258fd5461287101bf823e85cfbj_1.png?v=1691549752&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/S269f62258fd5461287101bf823e85cfbj_18f79.png	(from https://oklumi.com/)
11:01:14	271185/271185	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:82668933340a28e9381cc541e36729bf%22	https://oklumi.com/products/salange-projector-screen-16-9-metal-anti-light-curtain-reflective-fabric-cloth-for-yg300-xgimi-h3-halo-mogo-xiaomi-dlp-projector	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/products/salange-projector-screen-16-9-metal-anti-light-curtain-reflective-fabric-cloth-for-yg300-xgimi-h3-halo-mogo-xiaomi-dlp-projector.html	(from https://oklumi.com/)
11:01:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:16%20GMT	http://oklumi.com/cdn/shop/files/OklumiGIf.gif?v=1697708584&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/OklumiGIfb2c6.gif	(from https://oklumi.com/)
11:01:16	293737/293737	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Mar%202024%2018:31:47%20GMT	https://oklumi.com/cdn/shop/files/S269f62258fd5461287101bf823e85cfbj_1.png?v=1691549752&width=533	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/files/S269f62258fd5461287101bf823e85cfbj_18f79.png	(from https://oklumi.com/)
11:01:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:18%20GMT	http://oklumi.com/cdn/shop/t/1/assets/section-footer.css?v=125160298726032154631690949785	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/section-footerb6e9.css	(from https://oklumi.com/)
11:01:18	7520/7520	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2019:06:34%20GMT	https://oklumi.com/cdn/shop/t/1/assets/section-footer.css?v=125160298726032154631690949785	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/section-footerb6e9.css	(from https://oklumi.com/)
11:01:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:20%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-newsletter.css?v=4727253280200485261690949766	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-newsletter90f7.css	(from https://oklumi.com/)
11:01:22	1306/1306	---M-Z	200	added ('OK')	text/css	date:Mon,%2011%20Mar%202024%2019:51:55%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-newsletter.css?v=4727253280200485261690949766	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-newsletter90f7.css	(from https://oklumi.com/)
11:01:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:23%20GMT	http://oklumi.com/cdn/shop/t/1/assets/component-list-payment.css?v=69253961410771838501690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-payment228b.css	(from https://oklumi.com/)
11:01:22	362/362	---MCZ	200	added ('OK')	text/css	date:Fri,%2022%20Mar%202024%2017:37:10%20GMT	https://oklumi.com/cdn/shop/t/1/assets/component-list-payment.css?v=69253961410771838501690949763	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/component-list-payment228b.css	(from https://oklumi.com/)
11:01:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:24%20GMT	http://oklumi.com/cdn/shopifycloud/shop-js/modules/client.login-button_07798a5f.en.esm.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shop-js/modules/client.login-button_07798a5f.en.esm.js	(from https://oklumi.com/)
11:01:26	37874/37874	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2027%20Mar%202024%2019:31:08%20GMT	https://oklumi.com/cdn/shopifycloud/shop-js/modules/client.login-button_07798a5f.en.esm.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shop-js/modules/client.login-button_07798a5f.en.esm.js	(from https://oklumi.com/)
11:01:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:26%20GMT	http://oklumi.com/cdn/shopifycloud/shop-js/modules/chunk.common_a0168284.esm.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shop-js/modules/chunk.common_a0168284.esm.js	(from https://oklumi.com/)
11:01:27	197427/197427	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2027%20Mar%202024%2019:31:07%20GMT	https://oklumi.com/cdn/shopifycloud/shop-js/modules/chunk.common_a0168284.esm.js	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shopifycloud/shop-js/modules/chunk.common_a0168284.esm.js	(from https://oklumi.com/)
11:01:27	146239/146239	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b41ed2f0d75e9cdf91d5ac48eeee44f3%22	https://oklumi.com/policies/refund-policy	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/policies/refund-policy.html	(from https://oklumi.com/)
11:01:28	160102/160102	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0216a16cb0f26845fcfd5133931519ce%22	https://oklumi.com/policies/privacy-policy	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/policies/privacy-policy.html	(from https://oklumi.com/)
11:01:28	161868/161868	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:292a729e4f25c5a526242fcd86c09353%22	https://oklumi.com/policies/terms-of-service	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/policies/terms-of-service.html	(from https://oklumi.com/)
11:01:29	144021/144021	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4077350a4236708e0b2f84b519dab7a7%22	https://oklumi.com/policies/shipping-policy	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/policies/shipping-policy.html	(from https://oklumi.com/)
11:01:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Mar%202024%2008:01:30%20GMT	http://oklumi.com/cdn/shop/t/1/assets/predictive-search.js?v=162273246065392412141690949776	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/predictive-searcha6d7.js	(from https://oklumi.com/)
11:01:31	141667/141667	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:5ae5ed99a9dd7b0a7b465c21285f60e2%22	https://oklumi.com/policies/contact-information	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/policies/contact-information.html	(from https://oklumi.com/)
11:01:31	6316/6316	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Mar%202024%2019:51:56%20GMT	https://oklumi.com/cdn/shop/t/1/assets/predictive-search.js?v=162273246065392412141690949776	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/predictive-searcha6d7.js	(from https://oklumi.com/)
11:01:32	179349/179349	---M--	200	added ('OK')	image/gif	date:Thu,%2028%20Mar%202024%2018:31:55%20GMT	https://oklumi.com/cdn/shop/t/1/assets/sparkle.gif	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/cdn/shop/t/1/assets/sparkle.gif	(from https://oklumi.com/cdn/shop/t/1/assets/base.css?v=64347774696779665351698801764)
11:01:32	7419/7419	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:03f55c0aa2f68991a53408c355080217%22	https://oklumi.com/collections/frontpage.atom	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/collections/frontpage.atom	(from https://oklumi.com/collections/frontpage)
11:01:32	4514/4514	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:93db755dec963ab55c4ee1626fe36189%22	https://oklumi.com/collections/frontpage.oembed	C:/Users/sura/Downloads/mtayms%20clone/oklumi.com/collections/frontpage.oembed	(from https://oklumi.com/collections/frontpage)
